UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,UMAP16,UMAP17,UMAP18,UMAP19,UMAP20,Spectral_Cluster
12.997884,11.051088,4.4516497,6.719215,5.044146,5.0048165,5.2241907,4.69078,3.1042786,5.044613,6.4578333,4.6662407,4.4498434,5.5458045,1.8586442,1.7303618,4.804405,4.0367284,1.3647434,3.1759582,3
12.662896,6.381604,4.3073397,5.437118,5.1961126,4.6900215,4.9603047,5.3559346,3.818237,4.8733454,6.267139,5.4962726,4.7812986,5.398498,2.4144437,2.498644,5.0803957,5.1621885,2.5742044,3.1312966,4
13.126702,10.720809,4.311409,6.5109916,4.6487894,5.7697606,5.176166,5.845342,4.827654,4.6650906,6.323323,4.8711615,4.73649,6.0848074,1.8575715,1.8533478,4.4347296,3.9306376,0.93717146,2.7801175,0
12.971255,10.436054,4.2644796,6.132552,4.4242163,6.3612456,5.167618,6.370575,5.951324,4.583408,6.433113,4.5984564,5.046234,6.4677234,2.2325563,2.2819316,4.3588433,3.996104,1.2219272,3.0873606,0
12.990071,10.325084,4.492724,6.1784153,4.6292915,5.532824,5.531546,5.289272,4.0528264,4.8302326,6.000646,4.6898823,5.1642046,6.0548,2.0318391,2.0595589,4.549833,3.8682866,1.7444947,2.789287,0
12.98967,10.318922,4.3546433,6.5877542,4.5772066,5.488403,5.5235167,5.1762395,3.7959888,4.828052,6.029326,4.702099,4.933809,6.0661583,1.7410059,1.7219734,4.581034,3.8286493,1.2267281,2.6038282,3
12.858408,10.3372345,4.209848,6.447465,4.762847,5.6228576,5.147627,5.4889464,4.4060473,4.882062,6.7029843,4.7004056,4.6780767,5.750082,2.1112864,2.0402124,4.704694,4.1282153,1.3239957,3.235834,0
12.671025,10.0222225,4.4204245,6.492688,5.5163455,4.529372,4.865989,4.18741,2.4859297,5.3138885,6.967717,4.5966334,4.051138,5.079594,2.2883792,2.058283,5.2654567,4.711222,1.9972982,4.002165,3
-5.1508994,4.350121,3.1930532,2.082823,5.4957485,5.2581987,3.2639136,5.7502437,5.4775143,4.1562247,8.031252,1.3840766,7.3945594,8.624549,5.6560297,4.101866,3.2555442,1.5336676,4.3143272,5.002326,2
12.730923,8.42174,4.315512,5.9477367,4.9803877,5.165006,5.0959344,5.2619123,3.998692,4.920414,6.416923,4.929431,4.7375,5.696014,2.3013291,2.285336,4.924219,4.654503,2.040496,3.3077126,4
12.730873,7.5835285,4.3301535,5.652669,5.040546,5.0251055,5.052444,5.4142413,4.0907645,4.8684797,6.311111,5.20168,4.832549,5.61076,2.3789697,2.4280202,4.9420614,4.8390017,2.3020208,3.1935408,4
12.935943,11.098325,4.5326962,6.2794056,5.129023,5.170855,5.0910363,4.940557,3.667099,5.054374,6.658818,4.5745564,4.5863414,5.5203824,2.2850404,2.1839988,4.8081145,4.187749,1.8819337,3.6284194,3
12.887962,9.467288,4.0276804,6.504625,4.703203,5.6356363,5.0227504,5.896351,4.7496486,4.726826,6.703861,5.0822453,4.5512996,5.7299104,1.9116828,1.8980336,4.673344,4.271116,0.93380034,2.8715973,0
-4.8805246,4.393005,3.382828,1.8549179,5.744651,5.1733484,3.2237618,5.963563,5.626893,3.9362674,8.369168,1.568664,7.317095,8.781034,5.3325677,4.186228,3.5212402,1.6047711,4.3969426,4.744562,2
13.069131,10.25078,4.3059278,6.277467,4.396393,5.843167,5.527942,5.863331,4.6794186,4.6435313,6.0523615,4.94281,5.227722,6.0995765,1.8494256,1.9419489,4.3677106,3.685627,1.2535058,2.3558686,0
12.865311,9.707226,4.0117917,6.511539,4.601028,5.8723245,5.036735,6.0269713,5.0780444,4.7015443,6.723415,4.9368815,4.6101327,5.9001565,1.9626788,1.9486051,4.61772,4.206003,0.88186777,2.9308372,0
13.0274515,10.29743,4.499024,6.0129476,4.3746543,5.921658,5.659587,5.7083373,4.7269764,4.680361,5.7961984,4.6594462,5.4746103,6.411452,2.0568624,2.1625094,4.3651214,3.7145782,1.725522,2.5702121,0
12.784576,10.847155,4.2729406,6.7954016,4.9147096,5.4180017,5.1457596,4.864107,3.656551,5.0566087,6.783877,4.3477287,4.3942065,5.7356863,2.0482657,1.8514946,4.8779387,4.146695,1.2584763,3.5491652,3
13.049188,11.04048,4.415764,6.746112,4.8543105,5.2993364,5.274195,5.006975,3.6047971,4.9093146,6.3152814,4.6538925,4.561105,5.8446336,1.7806981,1.6846184,4.6589117,3.931627,1.1278468,2.9709876,3
12.711783,7.6755586,4.308188,5.7230988,5.023762,5.075203,5.0457177,5.3933034,4.1080446,4.8819256,6.3592367,5.126859,4.7895665,5.645383,2.3708792,2.4006808,4.9541955,4.833071,2.231768,3.2505038,4
13.088556,10.723093,4.2985306,6.486719,4.5679703,5.915921,5.2195973,5.9033747,5.002731,4.6545663,6.311946,4.7664638,4.8183923,6.208155,1.9059889,1.9011927,4.4151683,3.9012551,0.9570452,2.8179152,0
12.692295,6.827425,4.3590646,5.4986134,5.1528454,4.765545,5.0345116,5.288237,3.815052,4.8924003,6.226517,5.3643837,4.8298287,5.482212,2.4046004,2.475159,5.036643,5.024594,2.5484114,3.153605,4
13.018173,10.192532,4.390547,6.268796,4.4700565,5.6719365,5.589842,5.518867,4.2733316,4.7400007,5.9427276,4.804695,5.2254324,6.127733,1.8811489,1.9449456,4.46354,3.761357,1.4679673,2.4921072,0
12.890805,9.345961,4.0874767,6.4313984,4.7400045,5.572981,5.0358624,5.8253045,4.665827,4.735671,6.6190634,5.0673776,4.578719,5.767106,1.943437,1.9347876,4.6890264,4.313334,1.0625517,2.898117,0
12.98566,10.5458355,4.3855414,6.085661,4.7990427,5.5900927,5.185948,5.6597466,4.5900154,4.820899,6.51828,4.845679,4.9207516,5.7384176,2.238186,2.2545612,4.5822105,4.057792,1.6919824,3.1527684,0
12.947226,10.090922,4.103187,6.594988,4.5959663,5.78263,5.153164,5.8402476,4.766935,4.7166266,6.561484,4.895941,4.664898,5.9308267,1.860062,1.8376504,4.5732727,4.0524,0.8590743,2.8181312,0
12.731394,11.188991,4.2685823,6.896435,4.596135,5.7797627,5.412515,4.8428903,3.8208067,5.034459,6.5615005,3.986241,4.671597,6.15373,1.997896,1.8023622,4.7622914,3.8690405,1.1670839,3.4455566,3
13.026831,10.674284,4.4037585,6.142725,4.5461607,5.798491,5.433876,5.720319,4.6776934,4.7443805,6.208222,4.758426,5.182026,6.032843,2.0905473,2.1455984,4.43984,3.7924469,1.5697992,2.8013315,0
12.829504,10.146846,4.1783495,6.5603313,4.732208,5.587268,5.1955605,5.3760204,4.2265124,4.8955636,6.6414013,4.6714735,4.6462026,5.79974,2.0184984,1.9326972,4.7394075,4.133611,1.2269133,3.15798,3
12.942122,9.961113,4.1393776,6.4187407,4.669705,5.701482,5.124283,5.861806,4.7633424,4.7310767,6.6007,4.978557,4.7136726,5.800299,1.9712043,1.9698611,4.596652,4.1119657,1.0884826,2.8777568,0
12.780914,11.334952,4.2623496,6.843979,4.1905637,6.277752,5.686962,5.2107954,4.4449515,4.8799987,6.225418,3.8743436,5.1030984,6.641859,1.9208429,1.7977986,4.518189,3.5369537,1.025145,3.0559216,0
12.932746,10.694501,4.63716,5.463121,4.6812506,6.045923,5.297712,5.918793,5.421134,4.7783713,6.323318,4.4460735,5.4251924,6.2608776,2.7507706,2.8352904,4.4659414,4.069452,2.4613695,3.5762753,0
12.655692,7.103288,4.23488,5.6996126,5.0666165,5.015744,4.9615917,5.4428616,4.134872,4.8797946,6.4335604,5.225131,4.6995406,5.5806484,2.379835,2.4105692,5.0300646,5.0054116,2.2192273,3.278534,4
12.903469,10.6545105,4.5245986,6.5783463,4.950601,5.0657544,5.4056787,4.5165706,2.9900355,5.0715475,6.2271194,4.474835,4.6791744,5.767394,1.9489349,1.8249005,4.8337145,4.034009,1.6722786,3.1842244,3
12.942299,10.380902,4.551404,6.2348495,4.7147155,5.417211,5.5309978,4.9968076,3.7296302,4.9134245,5.9922867,4.528588,5.0799003,6.0667834,2.063634,2.043273,4.6383615,3.9286387,1.8493854,2.9729981,3
12.689432,6.890404,4.379988,5.5017085,5.1436095,4.7731485,5.0633483,5.2359433,3.764794,4.904672,6.196255,5.3128157,4.849612,5.520666,2.410167,2.475363,5.0388584,5.0078874,2.5713646,3.1744428,4
12.785822,11.004075,4.287774,6.9585786,4.6315036,5.5120335,5.493101,4.6547194,3.337662,5.049478,6.39765,4.1698833,4.671017,6.022188,1.8198054,1.646949,4.782405,3.8323195,1.1364832,3.171289,3
12.815952,10.463827,4.1671157,6.9141994,4.735082,5.4113765,5.293097,4.9461846,3.5627806,4.9874034,6.5905137,4.532552,4.5000124,5.7713275,1.7926683,1.6466552,4.8094006,4.0214257,0.9905813,3.0830247,3
12.84882,8.402028,4.3241405,6.020342,4.9220023,5.061236,5.1986766,5.303793,3.8283193,4.847752,6.2025228,5.1577945,4.8045483,5.665287,2.0708466,2.1042824,4.831864,4.505784,1.8622514,2.8703692,4
12.964065,11.1775675,4.5316277,6.6566257,4.9906025,5.2104535,5.266089,4.688077,3.3267868,5.026258,6.370848,4.410744,4.5379286,5.82717,1.9769044,1.8288932,4.7762833,4.0221496,1.4891258,3.3330915,3
13.006411,10.324058,4.2929177,6.613624,4.7027373,5.366868,5.3676333,5.251317,3.7960296,4.8454127,6.257949,4.873328,4.761065,5.8015394,1.7491368,1.7230707,4.6282415,3.927803,1.1418935,2.6786652,3
13.005443,10.331579,4.3269596,6.459591,4.7987146,5.263757,5.317463,5.253095,3.757189,4.8767567,6.352163,4.955679,4.7747507,5.613085,1.8640049,1.8515661,4.6562786,3.9744816,1.3626832,2.773834,3
12.869926,10.541906,4.430608,6.7631145,5.060323,4.894154,5.292959,4.4070168,2.7168992,5.116346,6.420432,4.5652437,4.4308662,5.5449142,1.8609889,1.6971675,4.935808,4.1337986,1.4861416,3.2197447,3
12.890899,11.142254,4.5763783,6.1394825,5.002854,5.469814,5.1579056,5.084774,4.098987,5.0144596,6.5874,4.3538895,4.774675,5.83396,2.4380836,2.3484907,4.750502,4.160422,2.026252,3.7502239,3
12.527082,11.279447,4.158586,7.147283,4.1981535,6.3655195,5.6611958,4.8605547,4.2291813,5.049644,6.5189295,3.3957248,4.874041,6.728909,2.0370057,1.7669759,4.724109,3.670085,0.913776,3.569329,3
13.116233,11.085922,4.4924817,6.3243427,4.766695,5.5732694,5.2691402,5.4960475,4.3802857,4.788131,6.2528276,4.7363276,4.865625,5.965498,2.0192945,2.0110507,4.4867477,3.8867505,1.4218575,2.9766655,0
13.033579,10.657118,4.4353833,6.15204,4.7241616,5.563844,5.327967,5.5478897,4.3860836,4.8113947,6.304646,4.8217125,5.018303,5.8348837,2.1133575,2.1422887,4.5288744,3.9183714,1.6453633,2.9440975,0
12.925565,10.78902,4.407307,6.718822,5.032136,4.9532266,5.2623234,4.5939627,2.9358556,5.087581,6.4869184,4.6602836,4.4691396,5.4782767,1.8679203,1.7352712,4.8681026,4.0683827,1.429946,3.1784687,3
12.807861,11.075486,4.3756075,6.878953,5.2003713,5.0503926,5.0134587,4.4827886,3.073325,5.1684685,6.878908,4.3478594,4.120397,5.496724,2.0494971,1.7972579,5.0166416,4.2826524,1.3652807,3.7689676,3
12.834238,8.319587,4.381104,5.8716073,4.8470516,5.151916,5.3007855,5.33388,3.938537,4.834479,6.0632534,5.085707,4.9972343,5.8075523,2.1497543,2.2099555,4.7924166,4.4641004,2.0515294,2.8550882,4
12.945498,10.807078,4.443558,6.756655,5.102349,4.891026,5.233313,4.5196095,2.8494055,5.094181,6.484652,4.6525397,4.3927913,5.469931,1.8551666,1.7006629,4.8930674,4.1069126,1.4260327,3.2143648,3
-4.5995355,4.3734426,3.393509,1.8293353,5.6407332,5.258973,3.3258228,5.9325776,5.4832845,3.8843136,8.291963,1.6609577,7.308733,8.630807,5.4158754,4.309458,3.646331,1.778814,4.468206,4.7643547,2
12.821777,11.198619,4.3825154,6.745996,4.971191,5.413562,5.1389575,4.7823977,3.629738,5.0696206,6.73329,4.239653,4.403056,5.801177,2.1121666,1.9067839,4.858051,4.1224504,1.3799697,3.669664,3
-4.877967,4.329611,3.3323755,1.9221789,5.6628785,5.3230906,3.3457124,5.8582892,5.704938,3.987426,8.415256,1.5256975,7.2040925,8.865977,5.397373,4.2834344,3.460021,1.5166126,4.546679,4.5868354,2
-4.9167833,4.4028544,3.2720094,1.7126609,5.803514,5.2071757,3.2775772,5.9809065,5.434288,3.7999053,8.227868,1.6231683,7.4989896,8.707435,5.4079185,4.195739,3.6036377,1.7668082,4.408257,4.7191515,2
12.959833,10.712173,4.515193,5.762568,4.4126234,6.3344803,5.4150133,6.115247,5.712535,4.667376,6.165559,4.3972764,5.456823,6.575091,2.480894,2.5710158,4.3416567,3.876,1.9146414,3.2076428,0
13.004253,10.270042,4.3608074,6.466893,4.6229825,5.427332,5.4960523,5.2537475,3.8270643,4.8291416,6.090436,4.8261495,4.970637,5.912481,1.800181,1.8084446,4.580646,3.846674,1.3480906,2.6012158,3
12.870104,10.886211,4.435354,6.674847,4.6420975,5.483997,5.5586624,4.7437525,3.4453475,4.9938645,6.1464543,4.263871,4.880791,6.1056004,1.8982788,1.7887092,4.6965837,3.8136182,1.436553,3.060603,3
12.888898,9.702049,4.0338936,6.5652914,4.6680923,5.739329,5.0362086,5.898184,4.8437786,4.7289777,6.7123313,4.9638224,4.553392,5.831221,1.9199088,1.8859626,4.651508,4.2254143,0.87054896,2.9334102,0
12.770114,10.621198,4.401335,6.5737844,5.1323595,5.093228,5.100364,4.599621,3.238776,5.1492963,6.770188,4.4169197,4.3790216,5.5187798,2.1906245,1.9982914,4.9880023,4.30696,1.6979297,3.7194827,3
13.039194,10.536729,4.602079,5.6820064,4.3942,6.1959505,5.5738034,6.002611,5.389262,4.634384,5.8996572,4.529271,5.6176186,6.5659885,2.381095,2.5136218,4.292,3.7702699,2.064496,2.9405339,0
13.154431,11.027031,4.4668083,6.2718487,4.53235,5.933627,5.3606443,5.869611,4.9847393,4.64203,6.082134,4.7099214,5.07209,6.301716,1.9870231,2.0282836,4.320172,3.7519453,1.2661935,2.7520442,0
12.766911,7.870873,4.4122224,5.6771317,4.9900994,5.020022,5.1853895,5.268809,3.9015079,4.8818817,6.1381435,5.1047072,4.9400363,5.7134852,2.326461,2.3788762,4.899989,4.7032104,2.352029,3.1017752,4
-4.8533597,4.4200916,3.2902853,1.6651801,5.8224373,5.1985617,3.2796335,6.0057716,5.3956213,3.7564797,8.220911,1.6654456,7.520017,8.677128,5.3915324,4.2105565,3.6594489,1.8189447,4.4080076,4.7100754,2
12.936243,11.051587,4.585577,5.7605987,4.732781,5.9125633,5.265261,5.6886926,5.0408626,4.842524,6.418768,4.393788,5.2084618,6.123899,2.599631,2.61976,4.514069,4.022636,2.2021399,3.5914629,0
12.729021,11.266282,4.263471,6.999138,4.6725626,5.5761867,5.39485,4.6283507,3.433795,5.0891237,6.5908446,4.0239425,4.566033,6.0212145,1.9188762,1.7072093,4.83434,3.891176,1.1248494,3.4508536,3
12.838141,9.686534,3.9981494,6.509705,4.599055,5.907379,5.0163307,6.0358553,5.1314726,4.709904,6.759704,4.8993254,4.593755,5.9173326,1.9927143,1.9737722,4.6327586,4.2322083,0.89122564,2.9847934,0
13.117727,10.8107815,4.41922,6.3614106,4.622919,5.728662,5.3283076,5.68496,4.6230416,4.706967,6.1616416,4.7865143,4.945288,6.117056,1.9284374,1.9473845,4.425421,3.8401117,1.2461015,2.7627735,0
12.9029,10.88088,4.550446,6.6867433,4.9816856,5.0008383,5.4214015,4.3419256,2.7517214,5.112686,6.2192087,4.387776,4.614492,5.7605157,1.9031122,1.7528449,4.860194,3.9997966,1.6367002,3.2238367,3
13.028423,10.376484,4.5098205,6.167639,4.5247455,5.683372,5.5944114,5.423111,4.2798023,4.7619987,5.8690886,4.662381,5.266165,6.2433,1.9941312,2.0444624,4.462913,3.7839031,1.673509,2.6650662,0
12.942008,10.448639,4.3847632,6.6272674,4.668267,5.3469925,5.5223956,4.9181266,3.4544704,4.9253964,6.106653,4.609401,4.864634,5.9434752,1.7832448,1.7265979,4.6715317,3.8587332,1.3450882,2.7694232,3
12.69471,12.179632,4.6020994,6.979673,4.8458366,5.43483,5.6186485,3.8646634,2.6439457,5.2724013,6.3731804,3.4312925,4.655928,6.192427,2.1263843,1.8253112,4.894055,3.7421203,1.7169384,3.9196799,3
12.891982,10.35693,4.4834714,6.6220903,5.092681,4.8350396,5.2927475,4.4249153,2.7311869,5.108207,6.345519,4.62835,4.4907618,5.5406632,1.9091731,1.7723103,4.9299936,4.182733,1.6459969,3.207249,3
12.993801,10.229535,4.158834,6.5843205,4.648442,5.779011,5.113039,5.842193,4.83617,4.711518,6.534314,4.868461,4.6339808,5.984298,1.8896742,1.8529638,4.556883,4.079578,0.86749226,2.866073,0
12.673513,7.036039,4.236198,5.674705,5.0110326,5.0697346,5.0045033,5.5062246,4.229013,4.8484225,6.361219,5.23518,4.762248,5.6548796,2.3558536,2.4066288,4.993789,4.9758105,2.1939566,3.1959763,4
13.07169,10.340858,4.302689,6.2319083,4.330607,6.0219984,5.5089855,6.0457,5.066731,4.592011,6.040291,4.8897176,5.2730436,6.2630286,1.9009969,2.002767,4.314172,3.693133,1.2179506,2.4077969,0
12.698206,6.8706284,4.328201,5.510253,5.1293554,4.8262725,5.0143037,5.372066,3.9270868,4.8694596,6.2572656,5.373808,4.820799,5.497213,2.3987722,2.4735115,5.019189,5.019324,2.4775648,3.1469355,4
13.0195675,10.372762,4.5746527,5.6858935,4.3561273,6.1285844,5.6208215,5.981337,5.273859,4.6459675,5.824698,4.5942497,5.6643147,6.5303555,2.3221316,2.4739795,4.303545,3.7595325,2.0376375,2.7711263,0
12.96737,11.107732,4.4347415,6.7128677,4.710323,5.4467955,5.4488297,4.8947973,3.5721145,4.944395,6.211949,4.421165,4.7648516,6.0162797,1.8399174,1.7412654,4.6494513,3.8154318,1.2778325,3.0034409,3
12.989281,10.352648,4.2666035,6.2539954,4.423073,6.0940714,5.336985,6.0567045,5.2660427,4.6408296,6.2858653,4.7249055,5.0919914,6.286197,2.0491004,2.0992317,4.403297,3.8816373,1.21974,2.7981777,0
13.034028,10.475288,4.2604017,6.564145,4.7666917,5.513646,5.1635613,5.548438,4.318682,4.7906137,6.4750247,4.906018,4.6305537,5.8024087,1.8664367,1.8297881,4.5978785,4.034814,1.0532795,2.8837154,3
12.941947,10.805261,4.296397,6.591836,4.497975,5.882193,5.4117465,5.4781284,4.4876213,4.7955956,6.290587,4.471369,4.910579,6.2275825,1.9200153,1.8694056,4.5254035,3.8110433,1.1180338,2.9224246,0
12.81401,10.804142,4.4011483,6.7644143,5.1958256,4.9434342,5.0641055,4.452825,2.9369009,5.169129,6.7517753,4.446336,4.213081,5.4664564,2.038789,1.8246105,5.012433,4.30127,1.5016159,3.658042,3
12.81711,8.305056,4.21668,6.0533185,4.8762436,5.2489614,5.0888886,5.5616198,4.2570243,4.799035,6.3751535,5.162647,4.728933,5.7079678,2.1084669,2.1344216,4.8180094,4.569293,1.6851401,2.9533334,4
12.837192,11.207992,4.4404054,6.748378,5.1421766,5.158245,5.074418,4.571578,3.2527285,5.134123,6.7733445,4.3028393,4.274129,5.610041,2.115405,1.892002,4.941416,4.2099266,1.4952956,3.7489247,3
12.874823,10.268724,4.1316733,6.767927,4.7116117,5.499348,5.223079,5.308081,3.989817,4.8865,6.614862,4.754255,4.5551305,5.737147,1.8177086,1.728213,4.7297316,4.0465226,0.95775884,2.949473,3
-5.0450816,4.311339,3.1411288,1.9419025,5.7906237,5.271635,3.2369025,5.8401837,5.582376,3.9655411,8.118902,1.6199876,7.5009494,8.777439,5.412327,4.1594524,3.520078,1.9107654,4.539717,4.6969767,2
12.862341,11.325295,4.679897,5.6422453,4.457244,6.392365,5.489775,5.7675495,5.5234485,4.821777,6.221599,3.9329333,5.559896,6.6478558,2.7690358,2.7952812,4.396432,3.8319461,2.3772552,3.7021844,0
13.029335,10.666252,4.262814,6.49899,4.5036397,5.9732227,5.285722,5.8618493,4.973167,4.677766,6.327127,4.6924567,4.8830705,6.230628,1.9196944,1.9118148,4.4366965,3.8667371,0.9875217,2.819891,0
13.095753,10.244566,4.3072634,6.1947007,4.3931923,5.9363227,5.458946,6.0644836,5.0252028,4.587002,6.061642,4.9811506,5.230268,6.1765604,1.898097,2.0101407,4.32671,3.7442083,1.2399694,2.3866441,0
12.913837,11.208885,4.5644226,6.3969088,5.11659,5.112957,5.1906056,4.6913,3.325199,5.0992475,6.572002,4.4615207,4.589251,5.5527606,2.2166536,2.087118,4.842473,4.1127644,1.8722736,3.5832047,3
12.944967,10.575195,4.429759,6.371168,4.3794074,5.9193573,5.643886,5.394077,4.401366,4.77054,5.922538,4.3984632,5.2402945,6.4534726,1.9608519,1.9641641,4.459681,3.7052379,1.4506292,2.7525928,0
-4.9472117,4.348972,3.3231297,2.099489,5.4018326,5.265954,3.301814,5.7609,5.521814,4.179799,8.163118,1.3745751,7.237349,8.602451,5.639397,4.1721797,3.2688046,1.4165025,4.3038597,5.019222,2
12.940892,10.057291,4.491211,6.3343215,4.7872496,5.1983404,5.4961133,4.8916106,3.4048665,4.937003,6.0274267,4.7057676,4.9489684,5.8717237,1.9406288,1.9163331,4.710068,3.9991825,1.7432191,2.8470705,3
13.071259,10.770661,4.316611,6.4405174,4.4763207,6.0216856,5.314821,5.9207826,5.075055,4.6426024,6.2316837,4.6865954,4.954117,6.315996,1.9285717,1.9382629,4.3782945,3.8168635,1.0240662,2.77425,0
12.966336,10.524046,4.6297398,5.708292,4.606368,5.8528476,5.4878173,5.627584,4.8179436,4.7906218,6.0316997,4.5106134,5.4369826,6.27578,2.440487,2.522052,4.4673495,3.9249918,2.24203,3.1488695,0
12.913552,9.713958,4.039239,6.5178676,4.6108785,5.7666826,5.0885386,5.9691224,4.8921127,4.695799,6.63984,5.0240145,4.642867,5.841,1.8925291,1.8899271,4.599834,4.1536193,0.8823734,2.80355,0
-4.6420755,4.2590027,3.1138217,2.210356,5.3532186,5.4126716,3.341887,5.553597,5.307608,4.2239947,7.6786838,1.5916164,7.470949,8.332076,5.7563214,4.21478,3.4617717,2.088556,4.497048,5.0414543,2
12.86984,10.20506,4.4215055,6.6021204,5.1711297,4.814649,5.142026,4.5472555,2.8740356,5.1011457,6.5229063,4.7195897,4.357721,5.428698,1.9605713,1.8192388,4.971174,4.3163457,1.6011211,3.3176024,3
-4.130409,4.3009005,3.471849,2.0101843,5.3702245,5.4927163,3.4979765,5.597543,5.570007,4.1768165,8.131152,1.5579792,7.0747643,8.52322,5.5383787,4.3958,3.5313022,1.612015,4.575055,4.5917196,2
12.94078,10.817157,4.1859236,6.813977,4.5294404,5.8407865,5.315592,5.489711,4.4259205,4.7937717,6.44566,4.542855,4.6985273,6.134528,1.7893794,1.7120832,4.5695095,3.8500695,0.80288035,2.8896692,0
12.765037,7.9725456,4.229057,6.039227,5.0282164,4.9745917,5.0396557,5.3092923,3.8227115,4.882093,6.4244103,5.2235146,4.614576,5.5085726,2.1266932,2.1311462,4.951077,4.7222333,1.8379334,3.0458143,4
12.7078085,6.851848,4.3593855,5.4990253,5.1460485,4.76329,5.0420127,5.307685,3.8063912,4.8805423,6.209026,5.390993,4.844083,5.4746914,2.387319,2.465094,5.0203543,5.003324,2.5240707,3.1078126,4
12.898172,9.961234,4.417089,5.9046865,4.8766,5.504225,5.1493726,5.5691967,4.5350356,4.8589907,6.501124,4.818454,4.9358964,5.7468224,2.386252,2.3990695,4.680679,4.262131,1.9873514,3.3282259,0
-4.590188,4.380005,3.3930273,1.7949886,5.6729484,5.258443,3.325573,5.9380293,5.4744906,3.8633435,8.281568,1.6754204,7.331645,8.6343355,5.3984447,4.3053284,3.6667006,1.7922189,4.4728003,4.728827,2
12.727716,7.6852016,4.455026,5.3934436,5.0970054,5.025143,5.0655847,5.395758,4.1595707,4.896527,6.279008,5.1248155,4.976791,5.626057,2.5846105,2.6545928,4.9355707,4.8653727,2.6846023,3.3806381,4
12.919706,10.940814,4.4418707,6.678458,4.916684,5.0668454,5.395857,4.580672,2.9780817,5.0818353,6.361636,4.5481505,4.646509,5.6119843,1.8808478,1.7636716,4.810059,3.93863,1.5059234,3.119932,3
12.937045,10.23106,4.169461,6.6113877,4.7219214,5.495098,5.2080803,5.4731307,4.161077,4.836746,6.563226,4.8928475,4.6406326,5.704806,1.8564262,1.8128207,4.66812,4.0436344,1.0562953,2.8720381,3
12.768852,7.9094577,4.2663617,5.87261,4.898417,5.195025,5.1197414,5.4959517,4.202821,4.821813,6.2858467,5.1404586,4.819274,5.7454624,2.2103965,2.2526991,4.8647027,4.672504,1.9526099,3.0218387,4
12.765683,7.6899667,4.2022533,5.9476986,5.0238013,4.9883456,5.0028486,5.453086,3.9857612,4.8418474,6.425643,5.3313274,4.641476,5.4906783,2.1523328,2.1828601,4.9392147,4.7825637,1.8644449,2.9987807,4
12.923815,10.735314,4.622266,5.456433,4.7404537,5.9980435,5.224576,5.9196877,5.4062486,4.7988124,6.42011,4.4663234,5.348629,6.165515,2.7871804,2.8614852,4.4948707,4.126139,2.476606,3.6654174,0
